"Time EST","Precipitation Yes/No"
"2018-01-04 04:00","No"
"2018-01-04 04:20","No"
"2018-01-04 04:40","No"
"2018-01-04 05:00","No"
"2018-01-04 05:20","No"
"2018-01-04 05:40","No"
"2018-01-04 06:00","No"
"2018-01-04 06:20","No"
"2018-01-04 06:40","No"
"2018-01-04 07:00","No"
"2018-01-04 07:20","No"
"2018-01-04 07:40","No"
"2018-01-04 08:00","No"
"2018-01-04 08:20","No"
"2018-01-04 08:40","No"
"2018-01-04 09:00","Yes"
"2018-01-04 09:20","No"
"2018-01-04 09:40","No"
"2018-01-04 10:00","No"
"2018-01-04 10:20","No"
"2018-01-04 10:40","Yes"
"2018-01-04 11:00","No"
"2018-01-04 11:20","No"
"2018-01-04 11:40","No"
"2018-01-04 11:50","No"
"2018-01-04 12:00","No"
"2018-01-04 12:10","No"
"2018-01-04 12:20","No"
"2018-01-04 12:30","No"
"2018-01-04 12:40","No"
"2018-01-04 12:50","No"
"2018-01-04 13:00","No"
"2018-01-04 13:10","No"
"2018-01-04 13:20","No"
"2018-01-04 13:30","No"
"2018-01-04 13:40","No"
"2018-01-04 13:50","No"
"2018-01-04 14:00","No"
"2018-01-04 14:10","No"
"2018-01-04 14:20","No"
"2018-01-04 14:30","No"
"2018-01-04 14:40","No"
"2018-01-04 14:50","No"
"2018-01-04 15:00","No"
"2018-01-04 15:10","No"
"2018-01-04 15:20","No"
"2018-01-04 15:30","No"
"2018-01-04 15:40","No"
"2018-01-04 15:50","No"
"2018-01-04 16:00","No"
"2018-01-04 16:10","Yes"
"2018-01-04 16:20","No"
"2018-01-04 16:30","No"
"2018-01-04 16:40","No"
"2018-01-04 16:50","No"
"2018-01-04 17:00","No"
"2018-01-04 17:10","No"
"2018-01-04 17:20","No"
"2018-01-04 17:30","No"
"2018-01-04 17:40","No"
"2018-01-04 17:50","No"
"2018-01-04 18:00","No"
"2018-01-04 18:10","No"
"2018-01-04 18:20","Yes"
"2018-01-04 18:30","Yes"
"2018-01-04 18:40","No"
"2018-01-04 18:50","No"
"2018-01-04 19:00","Yes"
"2018-01-04 19:10","Yes"
"2018-01-04 19:20","No"
"2018-01-04 19:30","No"
"2018-01-04 19:40","No"
"2018-01-04 19:50","No"
"2018-01-04 20:00","No"
"2018-01-04 20:10","No"
"2018-01-04 20:20","No"
"2018-01-04 20:30","No"
"2018-01-04 20:40","No"
"2018-01-04 20:50","No"
"2018-01-04 21:00","No"
"2018-01-04 21:10","No"
"2018-01-04 21:20","No"
"2018-01-04 21:30","No"
"2018-01-04 21:40","No"
"2018-01-04 21:50","No"
"2018-01-04 22:00","No"
"2018-01-04 22:10","No"
"2018-01-04 22:20","No"
"2018-01-04 22:30","No"
"2018-01-04 22:40","No"
"2018-01-04 22:50","No"
"2018-01-04 23:00","No"
"2018-01-04 23:10","No"
"2018-01-04 23:20","No"
"2018-01-04 23:30","No"
"2018-01-04 23:40","No"
"2018-01-04 23:50","No"
"2018-01-05 00:00","Yes"
"2018-01-05 00:10","No"
"2018-01-05 00:20","No"
"2018-01-05 00:30","No"
"2018-01-05 00:40","No"
"2018-01-05 00:50","No"
"2018-01-05 01:00","Yes"
"2018-01-05 01:10","No"
"2018-01-05 01:20","No"
"2018-01-05 01:30","No"
"2018-01-05 01:40","No"
"2018-01-05 01:50","No"
"2018-01-05 02:00","No"
"2018-01-05 02:10","Yes"
"2018-01-05 02:20","No"
"2018-01-05 02:30","No"
"2018-01-05 02:40","No"
"2018-01-05 02:50","No"
"2018-01-05 03:00","No"
"2018-01-05 03:10","No"
"2018-01-05 03:20","No"
"2018-01-05 03:30","No"
"2018-01-05 03:40","No"
"2018-01-05 03:50","No"
"2018-01-05 04:00","No"
"2018-01-05 04:10","No"
"2018-01-05 04:20","No"
"2018-01-05 04:30","No"
"2018-01-05 04:40","No"
"2018-01-05 04:50","No"
"2018-01-05 05:00","No"
"2018-01-05 05:10","No"
"2018-01-05 05:20","No"
"2018-01-05 05:30","No"
"2018-01-05 05:40","No"
"2018-01-05 05:50","No"
"2018-01-05 06:00","Yes"
"2018-01-05 06:10","No"
"2018-01-05 06:20","No"
"2018-01-05 06:30","No"
"2018-01-05 06:40","No"
"2018-01-05 06:50","No"
"2018-01-05 07:00","No"
"2018-01-05 07:10","No"
"2018-01-05 07:20","No"
"2018-01-05 07:30","No"
"2018-01-05 07:40","No"
"2018-01-05 07:50","No"
"2018-01-05 08:00","No"
"2018-01-05 08:10","No"
"2018-01-05 08:20","No"
"2018-01-05 08:30","No"
"2018-01-05 08:40","No"
"2018-01-05 08:50","No"
"2018-01-05 09:00","No"
"2018-01-05 09:10","No"
"2018-01-05 09:20","No"
"2018-01-05 09:30","No"
"2018-01-05 09:40","No"
"2018-01-05 09:50","No"
"2018-01-05 10:00","No"
"2018-01-05 10:10","No"
"2018-01-05 10:20","No"
"2018-01-05 10:30","No"
"2018-01-05 10:40","No"
"2018-01-05 10:50","No"
"2018-01-05 11:00","No"
"2018-01-05 11:10","No"
"2018-01-05 11:20","No"
"2018-01-05 11:30","No"
"2018-01-05 11:40","No"
"2018-01-05 11:50","No"
"2018-01-05 12:00","No"
"2018-01-05 12:10","No"
"2018-01-05 12:20","No"
"2018-01-05 12:30","No"
"2018-01-05 12:40","No"
"2018-01-05 12:50","Yes"
"2018-01-05 13:00","No"
"2018-01-05 13:10","No"
"2018-01-05 13:20","No"
"2018-01-05 13:30","No"
"2018-01-05 13:40","No"
"2018-01-05 13:50","No"
"2018-01-05 14:00","No"
"2018-01-05 14:10","No"
"2018-01-05 14:20","No"
"2018-01-05 14:30","No"
"2018-01-05 14:40","No"
"2018-01-05 14:50","No"
"2018-01-05 15:00","No"
"2018-01-05 15:10","No"
"2018-01-05 15:20","No"
"2018-01-05 15:30","Yes"
"2018-01-05 15:40","No"
"2018-01-05 15:50","No"
"2018-01-05 16:00","No"
"2018-01-05 16:10","No"
"2018-01-05 16:20","No"
"2018-01-05 16:30","No"
"2018-01-05 16:40","No"
"2018-01-05 16:50","No"
"2018-01-05 17:00","No"
"2018-01-05 17:10","No"
"2018-01-05 17:20","No"
"2018-01-05 17:30","No"
"2018-01-05 17:40","No"
"2018-01-05 17:50","No"
"2018-01-05 18:00","No"
"2018-01-05 18:10","No"
"2018-01-05 18:20","No"
"2018-01-05 18:30","No"
"2018-01-05 18:40","No"
"2018-01-05 18:50","No"
"2018-01-05 19:00","No"
"2018-01-05 19:10","No"
"2018-01-05 19:20","No"
"2018-01-05 19:30","No"
"2018-01-05 19:40","No"
"2018-01-05 19:50","No"
"2018-01-05 20:00","No"
"2018-01-05 20:10","No"
"2018-01-05 20:20","No"
"2018-01-05 20:30","No"
"2018-01-05 20:40","No"
"2018-01-05 20:50","No"
"2018-01-05 21:00","No"
"2018-01-05 21:10","No"
"2018-01-05 21:20","No"
"2018-01-05 21:30","No"
"2018-01-05 21:40","No"
"2018-01-05 21:50","No"
"2018-01-05 22:00","No"
"2018-01-05 22:10","No"
"2018-01-05 22:20","No"
"2018-01-05 22:30","No"
"2018-01-05 22:40","No"
"2018-01-05 22:50","No"
"2018-01-05 23:00","No"
"2018-01-05 23:10","No"
"2018-01-05 23:20","No"
"2018-01-05 23:30","No"
"2018-01-05 23:40","No"
"2018-01-05 23:50","No"
"2018-01-06 00:00","No"
"2018-01-06 00:10","No"
"2018-01-06 00:20","No"
"2018-01-06 00:30","No"
"2018-01-06 00:40","No"
"2018-01-06 00:50","No"
