"Time EST","Precipitation Yes/No"
"2018-01-06 20:36","No"
"2018-01-06 20:46","No"
"2018-01-06 20:57","No"
"2018-01-06 21:06","No"
"2018-01-06 21:16","No"
"2018-01-06 21:26","No"
"2018-01-06 21:36","No"
"2018-01-06 21:46","No"
"2018-01-06 21:57","No"
"2018-01-06 22:06","No"
"2018-01-06 22:16","No"
"2018-01-06 22:26","No"
"2018-01-06 22:36","No"
"2018-01-06 22:46","No"
"2018-01-06 22:57","No"
"2018-01-06 23:06","No"
"2018-01-06 23:16","No"
"2018-01-06 23:26","No"
"2018-01-06 23:36","No"
"2018-01-06 23:46","No"
"2018-01-06 23:57","No"
"2018-01-07 00:06","No"
"2018-01-07 00:16","No"
"2018-01-07 00:26","No"
"2018-01-07 00:36","No"
"2018-01-07 00:46","No"
"2018-01-07 00:58","No"
"2018-01-07 01:06","No"
"2018-01-07 01:16","No"
"2018-01-07 01:26","No"
"2018-01-07 01:36","No"
"2018-01-07 01:46","No"
"2018-01-07 01:57","No"
"2018-01-07 02:06","No"
"2018-01-07 02:16","No"
"2018-01-07 02:26","No"
"2018-01-07 02:36","No"
"2018-01-07 02:46","No"
"2018-01-07 02:57","No"
"2018-01-07 03:16","No"
"2018-01-07 03:27","No"
"2018-01-07 03:36","No"
"2018-01-07 03:46","No"
"2018-01-07 03:57","No"
"2018-01-07 04:06","No"
"2018-01-07 04:16","No"
"2018-01-07 04:26","No"
"2018-01-07 04:36","No"
"2018-01-07 04:46","No"
"2018-01-07 04:57","No"
"2018-01-07 05:06","No"
"2018-01-07 05:16","No"
"2018-01-07 05:26","No"
"2018-01-07 05:36","No"
"2018-01-07 05:46","No"
"2018-01-07 05:57","No"
"2018-01-07 06:06","No"
"2018-01-07 06:16","No"
"2018-01-07 06:26","No"
"2018-01-07 06:36","No"
"2018-01-07 06:46","No"
"2018-01-07 06:57","No"
"2018-01-07 07:06","No"
"2018-01-07 07:16","No"
"2018-01-07 07:26","No"
"2018-01-07 07:36","No"
"2018-01-07 07:46","No"
"2018-01-07 07:57","No"
"2018-01-07 08:06","No"
"2018-01-07 08:16","No"
"2018-01-07 08:26","No"
"2018-01-07 08:36","No"
"2018-01-07 08:46","No"
"2018-01-07 08:57","No"
"2018-01-07 09:06","No"
"2018-01-07 09:16","Yes"
"2018-01-07 09:26","Yes"
"2018-01-07 09:36","Yes"
"2018-01-07 09:46","Yes"
"2018-01-07 09:57","Yes"
"2018-01-07 10:06","Yes"
"2018-01-07 10:16","Yes"
"2018-01-07 10:26","Yes"
"2018-01-07 10:36","Yes"
"2018-01-07 10:46","Yes"
"2018-01-07 10:58","Yes"
"2018-01-07 11:06","Yes"
"2018-01-07 11:16","Yes"
"2018-01-07 11:26","Yes"
"2018-01-07 11:36","Yes"
"2018-01-07 11:46","Yes"
"2018-01-07 11:57","No"
"2018-01-07 12:06","Yes"
"2018-01-07 12:16","Yes"
"2018-01-07 12:26","Yes"
"2018-01-07 12:36","Yes"
"2018-01-07 12:46","No"
"2018-01-07 12:58","No"
"2018-01-07 13:06","Yes"
"2018-01-07 13:16","Yes"
