"Time EST","Precipitation Yes/No"
"2017-12-06 14:37","No"
"2017-12-06 14:46","No"
"2017-12-06 14:58","No"
"2017-12-06 15:06","No"
"2017-12-06 15:18","No"
"2017-12-06 15:26","No"
"2017-12-06 15:37","No"
"2017-12-06 15:46","No"
"2017-12-06 15:59","No"
"2017-12-06 16:06","No"
"2017-12-06 16:17","No"
"2017-12-06 16:26","No"
"2017-12-06 16:37","No"
"2017-12-06 16:46","No"
"2017-12-06 16:58","No"
"2017-12-06 17:06","No"
"2017-12-06 17:18","No"
"2017-12-06 17:26","No"
"2017-12-06 17:37","No"
"2017-12-06 17:46","No"
"2017-12-06 17:58","No"
"2017-12-06 18:06","No"
"2017-12-06 18:19","No"
"2017-12-06 18:26","No"
"2017-12-06 18:37","No"
"2017-12-06 18:46","No"
"2017-12-06 18:58","No"
"2017-12-06 19:06","No"
"2017-12-06 19:18","No"
"2017-12-06 19:26","No"
"2017-12-06 19:37","No"
"2017-12-06 19:46","No"
"2017-12-06 19:58","No"
"2017-12-06 20:06","No"
"2017-12-06 20:18","No"
"2017-12-06 20:26","No"
"2017-12-06 20:37","No"
"2017-12-06 20:46","No"
"2017-12-06 20:58","No"
"2017-12-06 21:06","No"
"2017-12-06 21:17","No"
"2017-12-06 21:26","No"
"2017-12-06 21:37","No"
"2017-12-06 21:46","No"
"2017-12-06 21:58","No"
"2017-12-06 22:06","No"
"2017-12-06 22:18","No"
"2017-12-06 22:26","No"
"2017-12-06 22:37","No"
"2017-12-06 22:46","No"
"2017-12-06 22:59","No"
"2017-12-06 23:06","No"
"2017-12-06 23:17","No"
"2017-12-06 23:26","No"
"2017-12-06 23:37","No"
"2017-12-06 23:46","No"
"2017-12-06 23:59","No"
"2017-12-07 00:06","No"
"2017-12-07 00:17","No"
"2017-12-07 00:26","No"
"2017-12-07 00:37","No"
"2017-12-07 00:46","No"
"2017-12-07 00:59","No"
"2017-12-07 01:06","No"
"2017-12-07 01:17","No"
"2017-12-07 01:26","No"
"2017-12-07 01:38","No"
"2017-12-07 01:46","No"
"2017-12-07 01:59","No"
"2017-12-07 02:06","No"
"2017-12-07 02:18","No"
"2017-12-07 02:26","No"
"2017-12-07 02:37","No"
"2017-12-07 02:46","No"
"2017-12-07 02:59","No"
"2017-12-07 03:06","No"
"2017-12-07 03:17","No"
"2017-12-07 03:26","No"
"2017-12-07 03:38","No"
"2017-12-07 03:46","No"
"2017-12-07 03:59","No"
"2017-12-07 04:06","No"
"2017-12-07 04:18","No"
"2017-12-07 04:26","No"
"2017-12-07 04:38","No"
"2017-12-07 04:46","No"
"2017-12-07 04:59","No"
"2017-12-07 05:06","No"
"2017-12-07 05:18","No"
"2017-12-07 05:26","No"
"2017-12-07 05:38","No"
"2017-12-07 05:46","No"
"2017-12-07 06:00","No"
"2017-12-07 06:06","No"
"2017-12-07 06:18","No"
"2017-12-07 06:26","No"
"2017-12-07 06:37","No"
