"Time EST","Precipitation Yes/No"
"2017-11-11 15:28","No"
"2017-11-11 15:48","No"
"2017-11-11 16:08","No"
"2017-11-11 16:28","No"
"2017-11-11 16:48","No"
"2017-11-11 17:08","Yes"
"2017-11-11 17:28","Yes"
"2017-11-11 17:48","Yes"
"2017-11-11 18:08","Yes"
"2017-11-11 18:28","Yes"
"2017-11-11 18:48","No"
"2017-11-11 19:08","No"
"2017-11-11 19:28","No"
"2017-11-11 19:48","No"
"2017-11-11 20:08","No"
"2017-11-11 20:28","No"
"2017-11-11 20:48","No"
"2017-11-11 21:08","No"
"2017-11-11 21:28","No"
"2017-11-11 21:48","No"
"2017-11-11 22:08","No"
"2017-11-11 22:28","No"
"2017-11-11 22:48","No"
"2017-11-11 23:08","No"
"2017-11-11 23:28","No"
"2017-11-11 23:48","No"
"2017-11-12 00:08","No"
"2017-11-12 00:28","No"
"2017-11-12 00:48","No"
"2017-11-12 01:08","No"
"2017-11-12 01:28","No"
"2017-11-12 01:48","No"
"2017-11-12 02:08","No"
"2017-11-12 02:28","No"
"2017-11-12 02:48","No"
"2017-11-12 03:08","No"
"2017-11-12 03:28","No"
"2017-11-12 03:48","No"
"2017-11-12 04:08","No"
"2017-11-12 04:28","No"
"2017-11-12 04:48","No"
"2017-11-12 05:08","No"
"2017-11-12 05:28","No"
"2017-11-12 05:48","No"
"2017-11-12 06:08","No"
"2017-11-12 06:28","No"
"2017-11-12 06:48","No"
"2017-11-12 07:08","No"
"2017-11-12 07:28","No"
"2017-11-12 07:48","No"
"2017-11-12 08:08","No"
"2017-11-12 08:28","No"
"2017-11-12 08:48","No"
"2017-11-12 09:08","No"
"2017-11-12 09:28","No"
"2017-11-12 09:48","No"
"2017-11-12 10:08","No"
"2017-11-12 10:28","No"
"2017-11-12 10:48","No"
"2017-11-12 11:08","No"
"2017-11-12 11:28","No"
"2017-11-12 11:48","No"
"2017-11-12 12:08","No"
"2017-11-12 12:28","No"
"2017-11-12 12:48","No"
"2017-11-12 13:08","No"
"2017-11-12 13:28","No"
"2017-11-12 13:48","No"
"2017-11-12 14:08","No"
"2017-11-12 14:28","No"
"2017-11-12 14:48","No"
"2017-11-12 15:08","No"
"2017-11-12 15:28","No"
"2017-11-12 15:48","No"
"2017-11-12 16:08","No"
"2017-11-12 16:28","No"
"2017-11-12 16:48","No"
"2017-11-12 17:08","No"
"2017-11-12 17:28","No"
"2017-11-12 17:48","Yes"
"2017-11-12 18:08","Yes"
"2017-11-12 18:28","No"
"2017-11-12 18:48","No"
"2017-11-12 19:08","No"
"2017-11-12 19:28","No"
"2017-11-12 19:48","No"
"2017-11-12 20:08","Yes"
"2017-11-12 20:28","Yes"
"2017-11-12 20:48","No"
"2017-11-12 21:08","Yes"
"2017-11-12 21:28","Yes"
"2017-11-12 21:48","Yes"
"2017-11-12 22:08","Yes"
"2017-11-12 22:28","No"
"2017-11-12 22:48","Yes"
"2017-11-12 23:08","Yes"
"2017-11-12 23:28","Yes"
"2017-11-12 23:48","Yes"
"2017-11-13 00:08","Yes"
"2017-11-13 00:28","Yes"
"2017-11-13 00:48","Yes"
"2017-11-13 01:08","Yes"
"2017-11-13 01:28","Yes"
"2017-11-13 01:48","No"
"2017-11-13 02:08","No"
"2017-11-13 02:28","No"
"2017-11-13 02:48","No"
"2017-11-13 03:08","No"
"2017-11-13 03:28","No"
"2017-11-13 03:48","No"
"2017-11-13 04:08","No"
"2017-11-13 04:28","No"
"2017-11-13 04:48","No"
"2017-11-13 05:08","No"
"2017-11-13 05:28","No"
"2017-11-13 05:48","No"
"2017-11-13 06:08","No"
"2017-11-13 06:28","No"
"2017-11-13 06:48","No"
"2017-11-13 07:08","No"
"2017-11-13 07:28","No"
"2017-11-13 07:48","No"
"2017-11-13 08:08","No"
"2017-11-13 08:28","No"
"2017-11-13 08:48","No"
"2017-11-13 09:08","No"
"2017-11-13 09:28","No"
"2017-11-13 09:48","No"
"2017-11-13 10:08","No"
"2017-11-13 10:28","No"
"2017-11-13 10:48","No"
"2017-11-13 11:08","No"
"2017-11-13 11:28","No"
"2017-11-13 11:48","No"
"2017-11-13 12:08","No"
"2017-11-13 12:28","No"
"2017-11-13 12:48","No"
"2017-11-13 13:08","No"
"2017-11-13 13:28","No"
"2017-11-13 13:48","No"
"2017-11-13 14:08","No"
"2017-11-13 14:28","No"
"2017-11-13 14:48","No"
"2017-11-13 15:08","No"
"2017-11-13 15:28","No"
"2017-11-13 15:48","No"
"2017-11-13 16:08","No"
