"Time EST","Precipitation Yes/No"
"2018-01-04 17:02","No"
"2018-01-04 17:12","No"
"2018-01-04 17:22","No"
"2018-01-04 17:32","No"
"2018-01-04 17:42","No"
"2018-01-04 17:52","No"
"2018-01-04 18:02","No"
"2018-01-04 18:12","No"
"2018-01-04 18:22","No"
"2018-01-04 18:32","No"
"2018-01-04 18:42","No"
"2018-01-04 18:52","No"
"2018-01-04 19:02","No"
"2018-01-04 19:12","No"
"2018-01-04 19:22","No"
"2018-01-04 19:32","No"
"2018-01-04 19:42","No"
"2018-01-04 19:52","No"
"2018-01-04 20:02","No"
"2018-01-04 20:12","No"
"2018-01-04 20:22","No"
"2018-01-04 20:32","No"
"2018-01-04 20:42","No"
"2018-01-04 20:52","No"
"2018-01-04 21:02","No"
"2018-01-04 21:12","No"
"2018-01-04 21:22","No"
"2018-01-04 21:32","No"
"2018-01-04 21:42","No"
"2018-01-04 21:52","No"
"2018-01-04 22:02","No"
"2018-01-04 22:12","No"
"2018-01-04 22:22","No"
"2018-01-04 22:32","No"
"2018-01-04 22:42","No"
"2018-01-04 22:52","No"
"2018-01-04 23:02","No"
"2018-01-04 23:12","No"
"2018-01-04 23:22","No"
"2018-01-04 23:32","No"
"2018-01-04 23:42","No"
"2018-01-04 23:52","No"
"2018-01-05 00:02","No"
"2018-01-05 00:12","No"
"2018-01-05 00:22","No"
"2018-01-05 00:32","No"
"2018-01-05 00:42","No"
"2018-01-05 00:52","No"
"2018-01-05 01:02","No"
"2018-01-05 01:12","No"
"2018-01-05 01:22","No"
"2018-01-05 01:32","No"
"2018-01-05 01:42","No"
"2018-01-05 01:52","No"
"2018-01-05 02:02","No"
"2018-01-05 02:12","No"
"2018-01-05 02:22","No"
"2018-01-05 02:32","No"
"2018-01-05 02:42","No"
"2018-01-05 02:52","No"
"2018-01-05 03:02","No"
"2018-01-05 03:12","No"
"2018-01-05 03:22","No"
"2018-01-05 03:32","No"
"2018-01-05 03:42","No"
"2018-01-05 03:52","No"
"2018-01-05 04:02","No"
"2018-01-05 04:12","No"
"2018-01-05 04:22","No"
"2018-01-05 04:32","No"
"2018-01-05 04:42","No"
"2018-01-05 04:52","No"
"2018-01-05 05:02","No"
"2018-01-05 05:12","No"
"2018-01-05 05:22","No"
"2018-01-05 05:32","No"
"2018-01-05 05:42","No"
"2018-01-05 05:52","No"
"2018-01-05 06:02","No"
"2018-01-05 06:12","No"
"2018-01-05 06:22","No"
"2018-01-05 06:32","No"
"2018-01-05 06:42","No"
"2018-01-05 06:52","No"
"2018-01-05 07:02","No"
"2018-01-05 07:12","No"
"2018-01-05 07:22","No"
"2018-01-05 07:32","No"
"2018-01-05 07:42","No"
"2018-01-05 07:52","No"
"2018-01-05 08:02","No"
"2018-01-05 08:12","No"
"2018-01-05 08:22","No"
"2018-01-05 08:32","No"
"2018-01-05 08:42","No"
"2018-01-05 08:52","No"
"2018-01-05 09:02","No"
"2018-01-05 09:12","No"
"2018-01-05 09:22","No"
"2018-01-05 09:32","No"
"2018-01-05 09:42","No"
"2018-01-05 09:52","No"
"2018-01-05 10:02","No"
"2018-01-05 10:12","No"
"2018-01-05 10:22","No"
"2018-01-05 10:32","No"
"2018-01-05 10:42","No"
"2018-01-05 10:52","No"
"2018-01-05 11:02","No"
"2018-01-05 11:12","No"
"2018-01-05 11:22","No"
"2018-01-05 11:32","No"
"2018-01-05 11:42","No"
"2018-01-05 11:52","No"
"2018-01-05 12:02","No"
"2018-01-05 12:12","No"
"2018-01-05 12:22","No"
"2018-01-05 12:32","No"
"2018-01-05 12:42","No"
"2018-01-05 12:52","No"
"2018-01-05 13:02","No"
"2018-01-05 13:12","No"
"2018-01-05 13:22","No"
"2018-01-05 13:32","No"
"2018-01-05 13:42","No"
"2018-01-05 13:52","No"
"2018-01-05 14:02","No"
"2018-01-05 14:12","No"
"2018-01-05 14:22","No"
"2018-01-05 14:32","No"
"2018-01-05 14:42","No"
"2018-01-05 14:52","No"
"2018-01-05 15:02","No"
"2018-01-05 15:12","No"
"2018-01-05 15:22","No"
"2018-01-05 15:32","No"
"2018-01-05 15:42","No"
"2018-01-05 15:52","No"
"2018-01-05 16:02","No"
"2018-01-05 16:12","No"
"2018-01-05 16:22","No"
"2018-01-05 16:32","No"
"2018-01-05 16:42","No"
"2018-01-05 16:52","No"
"2018-01-05 17:02","No"
"2018-01-05 17:12","No"
"2018-01-05 17:22","No"
"2018-01-05 17:32","No"
"2018-01-05 17:42","No"
"2018-01-05 17:52","No"
"2018-01-05 18:02","No"
"2018-01-05 18:12","No"
"2018-01-05 18:22","No"
"2018-01-05 18:32","No"
"2018-01-05 18:42","No"
"2018-01-05 18:52","No"
"2018-01-05 19:02","No"
"2018-01-05 19:12","No"
"2018-01-05 19:22","No"
"2018-01-05 19:32","No"
"2018-01-05 19:42","No"
"2018-01-05 19:52","No"
"2018-01-05 20:02","No"
"2018-01-05 20:12","No"
"2018-01-05 20:22","No"
"2018-01-05 20:32","No"
"2018-01-05 20:42","No"
"2018-01-05 20:52","No"
"2018-01-05 21:02","No"
"2018-01-05 21:12","No"
"2018-01-05 21:22","No"
"2018-01-05 21:32","No"
"2018-01-05 21:42","No"
"2018-01-05 21:52","No"
"2018-01-05 22:02","No"
"2018-01-05 22:12","No"
"2018-01-05 22:22","No"
"2018-01-05 22:32","No"
"2018-01-05 22:42","No"
"2018-01-05 22:52","No"
"2018-01-05 23:02","No"
"2018-01-05 23:12","No"
"2018-01-05 23:22","No"
"2018-01-05 23:32","No"
"2018-01-05 23:42","No"
"2018-01-05 23:52","No"
"2018-01-06 00:02","No"
"2018-01-06 00:12","No"
"2018-01-06 00:22","No"
"2018-01-06 00:32","No"
"2018-01-06 00:42","No"
"2018-01-06 00:52","No"
"2018-01-06 01:02","No"
"2018-01-06 01:12","No"
"2018-01-06 01:22","No"
"2018-01-06 01:32","No"
"2018-01-06 01:42","No"
"2018-01-06 01:52","No"
"2018-01-06 02:02","No"
"2018-01-06 02:12","No"
"2018-01-06 02:22","No"
"2018-01-06 02:32","No"
"2018-01-06 02:42","No"
"2018-01-06 02:52","No"
"2018-01-06 03:02","No"
"2018-01-06 03:12","No"
"2018-01-06 03:22","No"
"2018-01-06 03:32","No"
"2018-01-06 03:42","No"
"2018-01-06 03:52","No"
"2018-01-06 04:02","No"
"2018-01-06 04:12","No"
"2018-01-06 04:22","No"
"2018-01-06 04:32","No"
"2018-01-06 04:42","No"
"2018-01-06 04:52","No"
"2018-01-06 05:02","No"
"2018-01-06 05:12","No"
"2018-01-06 05:22","No"
"2018-01-06 05:32","No"
"2018-01-06 05:42","No"
"2018-01-06 05:52","No"
"2018-01-06 06:02","No"
"2018-01-06 06:12","No"
"2018-01-06 06:22","No"
"2018-01-06 06:32","No"
"2018-01-06 06:42","No"
"2018-01-06 06:52","No"
"2018-01-06 07:02","No"
"2018-01-06 07:12","No"
"2018-01-06 07:22","No"
"2018-01-06 07:32","No"
"2018-01-06 07:42","No"
"2018-01-06 07:52","No"
"2018-01-06 08:02","No"
"2018-01-06 08:12","No"
"2018-01-06 08:22","No"
"2018-01-06 08:32","No"
"2018-01-06 08:42","No"
"2018-01-06 08:52","No"
"2018-01-06 09:02","No"
"2018-01-06 09:12","No"
"2018-01-06 09:22","No"
"2018-01-06 09:32","No"
"2018-01-06 09:42","No"
"2018-01-06 09:52","No"
"2018-01-06 10:02","No"
"2018-01-06 10:12","No"
"2018-01-06 10:22","No"
"2018-01-06 10:32","No"
